YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,4,7,OO,7368,APN,DTW,142,169,0,27,0,0,142,0
2015,1,4,7,B6,1065,BOS,RSW,7,-9,0,,,,,
2015,1,4,7,B6,1445,BOS,CLT,80,97,0,17,0,21,59,0
2015,1,4,7,DL,1489,IAH,ATL,-4,-10,0,,,,,
2015,1,4,7,EV,6022,DAL,IAH,-8,-6,0,,,,,
2015,1,4,7,NK,985,DTW,MSY,55,119,0,119,0,0,0,0
2015,1,4,7,OO,5658,DEN,COS,121,114,0,0,0,0,114,0
2015,1,4,7,DL,2472,CHS,ATL,27,24,0,0,0,0,24,0
2015,1,4,7,EV,4569,MLU,IAH,21,24,0,3,0,0,21,0
2015,1,4,7,F9,650,DEN,BMI,18,15,0,6,0,2,7,0
2015,1,4,7,UA,299,IAH,TPA,157,156,0,0,0,12,144,0
2015,1,4,7,UA,331,ORD,SEA,7,20,0,13,0,7,0,0
2015,1,4,7,US,483,AUS,PHX,2,-7,0,,,,,
2015,1,4,7,OO,5498,OMA,IAH,21,17,0,0,0,0,17,0
2015,1,4,7,OO,5355,LAX,SBA,113,111,0,0,0,0,111,0
2015,1,4,7,OO,6195,DEN,LNK,31,49,0,18,0,31,0,0
2015,1,4,7,UA,243,LAS,DEN,5,6,0,,,,,
2015,1,4,7,UA,708,PBI,EWR,134,135,0,113,0,0,22,0
2015,1,4,7,DL,408,MIA,JFK,79,63,0,0,0,10,53,0
2015,1,4,7,DL,2297,JAX,ATL,16,20,0,4,0,0,16,0
2015,1,4,7,EV,5495,ATL,BMI,109,107,0,0,0,36,71,0
2015,1,4,7,UA,1027,IAH,LGA,15,-3,0,,,,,
2015,1,4,7,UA,1031,IAH,DCA,18,-1,0,,,,,
2015,1,4,7,US,769,PHL,MCO,14,18,0,4,0,0,14,0
2015,1,4,7,US,772,SJU,PHL,27,38,0,11,0,27,0,0
2015,1,4,7,US,1740,PHL,RSW,-6,19,0,19,0,0,0,0
2015,1,4,7,US,2022,PHL,FLL,-2,-4,0,,,,,
2015,1,4,7,VX,717,LGA,DAL,3,29,0,3,0,0,0,26
2015,1,4,7,WN,1963,DEN,BNA,11,1,0,,,,,
2015,1,4,7,WN,2078,LAS,ABQ,1,-5,0,,,,,
2015,1,4,7,WN,932,LAS,SLC,10,10,0,,,,,
2015,1,4,7,WN,1031,MDW,IAD,43,46,0,3,0,33,10,0
2015,1,4,7,WN,565,MSY,AUS,39,42,0,3,0,7,32,0
2015,1,4,7,WN,2122,OMA,PHX,47,35,0,0,0,8,27,0
2015,1,4,7,WN,1704,ONT,PHX,16,13,0,,,,,
2015,1,4,7,WN,2436,SAN,DAL,13,12,0,,,,,
2015,1,4,7,WN,4374,SAN,PHX,105,97,0,0,0,10,87,0
2015,1,4,7,WN,4743,SJC,SAN,81,79,0,0,0,10,69,0
2015,1,4,7,WN,271,SNA,PHX,23,18,0,0,0,9,9,0
2015,1,4,7,WN,981,ATL,MDW,31,17,0,0,0,5,12,0
2015,1,4,7,WN,4558,BNA,LAS,1,-11,0,,,,,
2015,1,4,7,AA,1029,JFK,DCA,71,89,0,18,0,71,0,0
2015,1,4,7,AA,1096,JFK,BOS,106,104,0,0,0,30,74,0
2015,1,4,7,AA,1472,ELP,DFW,0,9,0,,,,,
2015,1,4,7,AA,1618,SNA,DFW,8,15,0,7,0,0,8,0
2015,1,4,7,AA,2257,DFW,PHX,,,1,,,,,
2015,1,4,7,AA,2311,SEA,DFW,3,6,0,,,,,
2015,1,4,7,AA,2319,DFW,ORD,20,34,0,14,0,20,0,0
2015,1,4,7,AS,315,SFO,SEA,183,208,0,25,0,0,183,0
2015,1,4,7,B6,524,LAX,JFK,58,47,0,27,0,0,20,0
2015,1,4,7,B6,635,SWF,FLL,-1,-1,0,,,,,
2015,1,4,7,B6,1117,LGA,TPA,72,138,0,66,0,23,49,0
2015,1,4,7,B6,1729,JFK,RSW,121,113,0,0,0,15,98,0
2015,1,4,7,B6,1801,JFK,FLL,58,70,0,12,0,13,45,0
2015,1,4,7,DL,1732,DTW,STL,25,46,0,21,0,20,5,0
2015,1,4,7,DL,1770,SEA,MSP,54,33,0,0,0,0,33,0
2015,1,4,7,DL,1826,FLL,ATL,95,85,0,0,0,8,77,0
2015,1,4,7,DL,802,ATL,LGA,34,17,0,11,0,0,6,0
2015,1,4,7,DL,811,TPA,ATL,39,33,0,0,0,6,27,0
2015,1,4,7,DL,1434,HNL,LAX,-2,11,0,,,,,
2015,1,4,7,DL,1519,DTW,ATL,3,19,0,19,0,0,0,0
2015,1,4,7,DL,203,OKC,ATL,-1,-15,0,,,,,
2015,1,4,7,DL,2604,RSW,LGA,57,46,0,0,0,2,44,0
2015,1,4,7,DL,1935,LGA,TPA,161,191,0,30,0,161,0,0
2015,1,4,7,DL,2483,ATL,OKC,10,-6,0,,,,,
2015,1,4,7,DL,2485,FLL,BOS,-3,-6,0,,,,,
2015,1,4,7,AA,2384,LAS,LAX,-1,0,0,,,,,
2015,1,4,7,AA,2394,DFW,SNA,0,-17,0,,,,,
2015,1,4,7,EV,2508,LFT,DFW,7,8,0,,,,,
2015,1,4,7,EV,4402,IAH,MSP,53,52,0,0,0,0,52,0
2015,1,4,7,EV,5603,DTW,ROC,1,27,0,26,0,1,0,0
2015,1,4,7,MQ,2800,HOU,DFW,26,33,0,7,0,6,20,0
2015,1,4,7,MQ,2809,EVV,DFW,28,78,0,50,0,0,2,26
2015,1,4,7,MQ,3097,ORD,MSP,188,182,0,0,0,0,124,58
2015,1,4,7,MQ,3493,BHM,MIA,26,20,0,0,0,0,20,0
2015,1,4,7,MQ,3498,ORD,OMA,,,1,,,,,
2015,1,4,7,OO,2594,SMF,LAX,2,-2,0,,,,,
2015,1,4,7,OO,7416,RHI,MSP,420,424,0,4,0,420,0,0
2015,1,4,7,OO,4440,DTW,GRB,113,156,0,43,0,0,113,0
2015,1,4,7,OO,4481,DTW,CVG,,,1,,,,,
2015,1,4,7,OO,5635,LAX,SMF,12,6,0,,,,,
2015,1,4,7,AA,2494,SJU,MIA,2,10,0,,,,,
2015,1,4,7,EV,5363,LIT,DTW,-3,-2,0,,,,,
2015,1,4,7,HA,347,KOA,HNL,-5,-6,0,,,,,
2015,1,4,7,HA,183,HNL,LIH,9,14,0,,,,,
2015,1,4,7,OO,5307,CLD,LAX,14,44,0,30,0,0,14,0
2015,1,4,7,B6,54,PBI,JFK,216,202,0,157,0,0,45,0
2015,1,4,7,B6,1304,SJU,JFK,-3,11,0,,,,,
2015,1,4,7,DL,915,DTW,EWR,318,341,0,341,0,0,0,0
2015,1,4,7,EV,5272,DAL,ATL,-5,-5,0,,,,,
2015,1,4,7,HA,192,HNL,ITO,9,9,0,,,,,
2015,1,4,7,UA,1071,AUS,EWR,128,94,0,94,0,0,0,0
2015,1,4,7,DL,2322,MIA,MSP,-1,-19,0,,,,,
2015,1,4,7,OO,5245,RAP,DEN,115,117,0,2,0,0,115,0
2015,1,4,7,UA,377,DEN,IAD,49,32,0,0,0,32,0,0
2015,1,4,7,UA,406,DEN,LGA,60,41,0,41,0,0,0,0
2015,1,4,7,UA,814,IAH,MSY,0,-4,0,,,,,
2015,1,4,7,UA,1083,DEN,LAX,137,127,0,0,0,35,92,0
2015,1,4,7,UA,1293,IAH,FLL,18,9,0,,,,,
2015,1,4,7,UA,1680,SJU,ORD,152,123,0,0,0,36,87,0
2015,1,4,7,US,462,SFO,PHX,-7,-14,0,,,,,
2015,1,4,7,US,473,PHX,MSP,50,61,0,11,0,38,12,0
2015,1,4,7,US,498,PHX,DCA,6,1,0,,,,,
2015,1,4,7,US,785,PHL,TPA,-1,48,0,48,0,0,0,0
2015,1,4,7,US,1781,LGA,CLT,8,5,0,,,,,
2015,1,4,7,VX,416,LAX,JFK,36,73,0,36,0,0,0,37
2015,1,4,7,WN,729,DEN,ATL,24,30,0,6,0,2,22,0
2015,1,4,7,WN,760,DEN,SJC,79,69,0,0,0,16,53,0
2015,1,4,7,WN,51,ELP,DAL,69,62,0,0,0,0,62,0
2015,1,4,7,WN,2613,LAS,SFO,5,1,0,,,,,
2015,1,4,7,WN,4288,MCO,MCI,21,26,0,5,0,12,9,0
2015,1,4,7,WN,123,MDW,GSP,56,64,0,8,0,14,42,0
2015,1,4,7,WN,250,PHX,HOU,28,28,0,0,0,20,8,0
2015,1,4,7,WN,4126,PHX,PDX,34,51,0,17,0,21,13,0
2015,1,4,7,WN,549,RSW,MDW,62,72,0,10,0,9,53,0
2015,1,4,7,WN,1901,SAN,SFO,1,-3,0,,,,,
2015,1,4,7,WN,4742,SAN,SJC,15,12,0,,,,,
2015,1,4,7,WN,3225,SAT,HOU,49,52,0,3,0,8,41,0
2015,1,4,7,WN,3504,SDF,LAS,27,22,0,0,0,9,13,0
2015,1,4,7,WN,728,TPA,BUF,273,263,0,0,0,173,90,0
2015,1,4,7,WN,2793,ABQ,DAL,11,6,0,,,,,
2015,1,4,7,WN,3315,ABQ,SEA,61,71,0,10,0,18,43,0
2015,1,4,7,WN,1750,AUS,DAL,19,13,0,,,,,
2015,1,4,7,AA,99,ORD,PDX,26,38,0,12,0,0,18,8
2015,1,4,7,AA,278,PHX,ORD,78,71,0,0,0,4,67,0
2015,1,4,7,AA,1016,MCO,JFK,61,50,0,50,0,0,0,0
2015,1,4,7,AA,1591,DFW,SEA,8,14,0,,,,,
2015,1,4,7,AA,2203,DFW,MCO,117,117,0,0,0,20,97,0
2015,1,4,7,AA,1519,MEM,DFW,14,1,0,,,,,
2015,1,4,7,AA,2431,MSP,DFW,21,9,0,,,,,
2015,1,4,7,AA,2461,DFW,LAX,215,216,0,1,0,27,188,0
2015,1,4,7,AS,322,SEA,SJC,2,-8,0,,,,,
2015,1,4,7,B6,392,TPA,BOS,27,26,0,0,0,18,8,0
2015,1,4,7,DL,1307,ATL,RIC,27,23,0,0,0,23,0,0
2015,1,4,7,DL,53,MSP,DTW,-2,-9,0,,,,,
2015,1,4,7,DL,1883,SLC,LAS,67,58,0,0,0,58,0,0
2015,1,4,7,DL,2248,DTW,LGA,49,71,0,22,0,0,0,49
2015,1,4,7,DL,2459,JFK,BOS,39,45,0,6,0,39,0,0
2015,1,4,7,EV,4165,FNT,ORD,128,174,0,91,0,46,37,0
2015,1,4,7,EV,4377,EWR,MCI,,,1,,,,,
2015,1,4,7,EV,4499,IAH,MCI,-2,-9,0,,,,,
2015,1,4,7,EV,4659,IAH,XNA,-2,-10,0,,,,,
2015,1,4,7,EV,4974,SHV,ATL,25,19,0,0,0,17,2,0
2015,1,4,7,EV,4997,DTW,CLT,-3,-12,0,,,,,
2015,1,4,7,EV,5017,RST,MSP,14,3,0,,,,,
2015,1,4,7,EV,5140,DTW,RIC,-3,19,0,19,0,0,0,0
2015,1,4,7,EV,5551,JAN,ATL,35,31,0,0,0,0,31,0
2015,1,4,7,EV,5365,TUL,DTW,-6,-4,0,,,,,
2015,1,4,7,F9,623,DTW,DEN,46,71,0,41,0,30,0,0
2015,1,4,7,HA,30,OGG,SEA,7,-1,0,,,,,
2015,1,4,7,MQ,3420,SPI,DFW,0,-12,0,,,,,
2015,1,4,7,MQ,3546,LIT,DFW,140,143,0,3,0,13,127,0
2015,1,4,7,OO,5326,SFO,SBP,11,21,0,10,0,11,0,0
2015,1,4,7,OO,2625,LAX,TUS,,,1,,,,,
2015,1,4,7,OO,5638,SFO,SBA,-2,-4,0,,,,,
2015,1,4,7,DL,2256,MCI,ATL,-1,-14,0,,,,,
2015,1,4,7,EV,5997,DEN,CID,130,118,0,0,0,80,38,0
2015,1,4,7,OO,6331,CID,ORD,29,59,0,30,0,0,29,0
2015,1,4,7,EV,3953,TVC,ORD,,,1,,,,,
2015,1,4,7,EV,5342,ATL,EVV,28,30,0,2,0,0,28,0
2015,1,4,7,EV,5542,ATL,AGS,14,9,0,,,,,
2015,1,4,7,OO,6198,DSM,ORD,39,42,0,3,0,0,39,0
2015,1,4,7,OO,5553,PDX,SFO,5,-9,0,,,,,
2015,1,4,7,UA,226,DEN,DSM,62,56,0,0,0,21,35,0
2015,1,4,7,B6,951,BOS,MCO,14,27,0,27,0,0,0,0
2015,1,4,7,EV,3960,MOT,DEN,-3,-16,0,,,,,
2015,1,4,7,F9,190,DEN,FAR,40,42,0,2,0,12,28,0
2015,1,4,7,OO,6469,ORD,TUL,82,82,0,0,0,46,36,0
2015,1,4,7,OO,5408,MBS,ORD,36,41,0,5,0,0,36,0
2015,1,4,7,DL,1103,FLL,MSP,19,15,0,0,0,15,0,0
2015,1,4,7,OO,4526,SLC,DEN,-4,15,0,15,0,0,0,0
2015,1,4,7,UA,486,SFO,IAD,2,1,0,,,,,
2015,1,4,7,UA,1594,EWR,RSW,149,138,0,0,0,117,21,0
2015,1,4,7,US,574,PHX,TPA,22,37,0,15,0,22,0,0
2015,1,4,7,US,642,PHX,DEN,2,6,0,,,,,
2015,1,4,7,US,743,PHL,ORD,48,89,0,89,0,0,0,0
2015,1,4,7,US,1712,PHX,PHL,6,0,0,,,,,
2015,1,4,7,US,1783,DFW,CLT,12,-2,0,,,,,
2015,1,4,7,US,1854,PHX,CLT,5,13,0,,,,,
2015,1,4,7,US,2057,PHL,PBI,-5,4,0,,,,,
2015,1,4,7,WN,168,DEN,MSP,87,83,0,0,0,0,83,0
2015,1,4,7,WN,140,EWR,DEN,302,292,0,0,0,9,283,0
2015,1,4,7,WN,187,HOU,MAF,38,38,0,0,0,2,36,0
2015,1,4,7,WN,2102,LAS,SJC,24,8,0,,,,,
2015,1,4,7,WN,1761,LAX,OAK,32,25,0,0,0,10,15,0
2015,1,4,7,WN,2874,LGA,MDW,123,111,0,0,0,2,109,0
2015,1,4,7,WN,1084,MCI,MDW,86,78,0,0,0,2,76,0
2015,1,4,7,WN,174,MCO,ROC,16,15,0,0,0,0,15,0
2015,1,4,7,WN,25,MHT,BWI,42,54,0,12,0,3,39,0
2015,1,4,7,WN,1553,OAK,SNA,73,71,0,0,0,8,63,0
2015,1,4,7,WN,1886,PHX,ABQ,90,100,0,10,0,42,48,0
2015,1,4,7,WN,3138,PHX,OAK,84,74,0,0,0,20,54,0
2015,1,4,7,WN,1491,SEA,LAS,29,11,0,,,,,
2015,1,4,7,WN,1473,STL,DEN,74,70,0,0,0,7,63,0
2015,1,4,7,WN,613,ATL,HOU,50,52,0,2,0,8,42,0
2015,1,4,7,WN,1055,BNA,MDW,103,107,0,4,0,7,96,0
2015,1,4,7,WN,4123,BUR,OAK,-1,11,0,,,,,
2015,1,4,7,AA,151,ORD,DEN,38,118,0,80,0,0,0,38
2015,1,4,7,AA,74,CLE,DFW,-8,-24,0,,,,,
2015,1,4,7,AA,978,DFW,COS,5,5,0,,,,,
2015,1,4,7,AA,379,SFO,DFW,33,29,0,0,0,23,6,0
2015,1,4,7,AA,383,DFW,DCA,30,12,0,,,,,
2015,1,4,7,AA,1063,BOS,ORD,74,97,0,23,0,0,74,0
2015,1,4,7,AA,1344,DFW,DEN,23,32,0,9,0,0,23,0
2015,1,4,7,AA,1152,DFW,LGA,39,64,0,56,0,0,8,0
2015,1,4,7,AA,1612,ORD,BOS,8,17,0,9,0,0,0,8
2015,1,4,7,AS,14,SEA,EWR,65,49,0,0,0,0,49,0
2015,1,4,7,AS,507,SNA,SEA,20,27,0,7,0,20,0,0
2015,1,4,7,B6,511,FLL,AUS,18,28,0,10,0,7,11,0
2015,1,4,7,B6,808,STT,SJU,134,131,0,0,0,131,0,0
2015,1,4,7,AA,1365,AUS,DFW,0,4,0,,,,,
2015,1,4,7,DL,1490,DTW,LAS,2,16,0,16,0,0,0,0
2015,1,4,7,DL,419,JFK,SEA,6,0,0,,,,,
2015,1,4,7,DL,496,JFK,SLC,20,7,0,,,,,
2015,1,4,7,DL,1943,ATL,MCO,15,15,0,0,0,0,15,0
2015,1,4,7,DL,1538,LAS,MSP,8,-1,0,,,,,
2015,1,4,7,B6,1237,BOS,DTW,-3,5,0,,,,,
2015,1,4,7,EV,5356,PHF,ATL,-3,-2,0,,,,,
2015,1,4,7,MQ,2870,PNS,DFW,65,60,0,0,0,6,54,0
2015,1,4,7,HA,186,HNL,OGG,-4,-1,0,,,,,
2015,1,4,7,MQ,2968,STL,ORD,,,1,,,,,
2015,1,4,7,MQ,3208,DFW,BIS,61,90,0,29,0,6,55,0
2015,1,4,7,MQ,3261,GRK,DFW,112,117,0,5,0,0,112,0
2015,1,4,7,MQ,3367,DFW,HOU,34,48,0,14,0,34,0,0
2015,1,4,7,NK,188,DTW,LGA,70,119,0,119,0,0,0,0
2015,1,4,7,NK,203,BOS,PBI,-4,12,0,,,,,
2015,1,4,7,NK,904,DFW,MCO,69,61,0,61,0,0,0,0
2015,1,4,7,OO,4649,SLC,BZN,-6,-1,0,,,,,
2015,1,4,7,OO,5527,ORD,ICT,,,1,,,,,
2015,1,4,7,OO,5183,DEN,PSC,148,146,0,0,0,119,27,0
2015,1,4,7,UA,809,SNA,DEN,-1,-4,0,,,,,
2015,1,4,7,UA,1089,IAH,MCO,39,37,0,0,0,28,9,0
2015,1,4,7,UA,1225,HNL,LAX,55,42,0,0,0,13,29,0
2015,1,4,7,UA,1578,IAH,BOS,3,-11,0,,,,,
2015,1,4,7,F9,216,DEN,AUS,5,1,0,,,,,
2015,1,4,7,B6,283,JFK,MCO,15,21,0,6,0,14,1,0
2015,1,4,7,B6,2783,BOS,RDU,0,2,0,,,,,
2015,1,4,7,EV,5662,IAH,LCH,15,14,0,,,,,
2015,1,4,7,HA,310,OGG,KOA,-1,6,0,,,,,
2015,1,4,7,B6,1011,BOS,ORD,96,110,0,110,0,0,0,0
2015,1,4,7,DL,1676,IND,MSP,-7,-3,0,,,,,
2015,1,4,7,OO,6201,DEN,AUS,152,145,0,0,0,0,145,0
2015,1,4,7,OO,5207,SFO,SAN,-4,-4,0,,,,,
2015,1,4,7,UA,1424,SFO,ATL,37,17,0,0,0,8,9,0
2015,1,4,7,AA,152,PHX,MIA,5,0,0,,,,,
2015,1,4,7,DL,1794,DEN,LGA,23,11,0,,,,,
2015,1,4,7,DL,2021,DTW,PHX,21,27,0,6,0,21,0,0
2015,1,4,7,EV,4576,GRR,IAH,122,135,0,13,0,13,109,0
2015,1,4,7,EV,5049,ATL,FWA,133,115,0,0,0,110,5,0
2015,1,4,7,NK,645,DTW,TPA,10,57,0,57,0,0,0,0
2015,1,4,7,OO,5200,PSP,DEN,65,68,0,3,0,54,11,0
2015,1,4,7,OO,6343,SFO,SNA,245,236,0,0,0,236,0,0
2015,1,4,7,UA,654,ORD,MCO,4,-10,0,,,,,
2015,1,4,7,UA,688,ORD,LGA,84,79,0,79,0,0,0,0
2015,1,4,7,UA,785,LAX,LIH,-1,-5,0,,,,,
2015,1,4,7,UA,1156,LAX,DEN,8,9,0,,,,,
2015,1,4,7,UA,1460,ORD,EWR,105,106,0,1,0,96,9,0
2015,1,4,7,UA,1676,LAX,ORD,42,37,0,0,0,0,37,0
2015,1,4,7,US,2083,ORD,PHL,13,14,0,,,,,
2015,1,4,7,US,2121,BOS,DCA,-4,22,0,22,0,0,0,0
2015,1,4,7,US,2155,BOS,LGA,-2,33,0,33,0,0,0,0
2015,1,4,7,US,2186,DCA,LGA,67,46,0,0,0,10,36,0
2015,1,4,7,US,2187,LGA,DCA,-5,18,0,18,0,0,0,0
2015,1,4,7,US,475,ORD,CLT,24,42,0,18,0,0,0,24
2015,1,4,7,US,755,PHL,LAX,3,2,0,,,,,
2015,1,4,7,US,1843,CLT,ATL,24,21,0,0,0,5,16,0
2015,1,4,7,VX,909,LAS,SFO,-5,-7,0,,,,,
2015,1,4,7,WN,4207,BWI,IND,48,56,0,8,0,13,35,0
2015,1,4,7,WN,2045,BWI,PWM,13,5,0,,,,,
2015,1,4,7,WN,39,DAL,HOU,-3,-12,0,,,,,
2015,1,4,7,WN,1831,DCA,MDW,10,27,0,17,0,0,10,0
2015,1,4,7,WN,3259,DCA,MSY,23,44,0,21,0,0,23,0
2015,1,4,7,WN,1549,DTW,MDW,90,114,0,24,0,4,86,0
2015,1,4,7,WN,4392,GEG,LAS,17,28,0,11,0,1,16,0
2015,1,4,7,WN,297,HOU,DAL,13,13,0,,,,,
2015,1,4,7,WN,1396,LAS,STL,27,18,0,0,0,3,15,0
2015,1,4,7,WN,960,LAX,LAS,54,47,0,0,0,0,47,0
2015,1,4,7,WN,1652,LAX,TUS,44,53,0,9,0,26,18,0
2015,1,4,7,WN,1179,MCI,MCO,89,91,0,2,0,64,25,0
2015,1,4,7,WN,1569,MDW,DEN,144,131,0,0,0,0,86,45
2015,1,4,7,WN,1670,MDW,LAS,94,111,0,17,0,15,79,0
2015,1,4,7,WN,1322,PHX,DEN,30,36,0,6,0,0,30,0
2015,1,4,7,WN,164,RNO,LAS,27,21,0,0,0,2,19,0
2015,1,4,7,WN,2276,ATL,DTW,26,16,0,0,0,0,16,0
2015,1,4,7,WN,2109,BDL,BWI,11,13,0,,,,,
2015,1,4,7,WN,1027,BOS,MKE,25,32,0,7,0,7,18,0
2015,1,4,7,AA,178,DCA,DFW,-2,21,0,21,0,0,0,0
2015,1,4,7,AA,209,LAX,SFO,0,-3,0,,,,,
2015,1,4,7,AA,370,BWI,DFW,0,24,0,24,0,0,0,0
2015,1,4,7,AA,1092,DFW,PHL,96,79,0,2,0,0,77,0
2015,1,4,7,AA,1120,LGA,DFW,137,142,0,5,0,0,137,0
2015,1,4,7,AA,1337,DFW,LAS,9,12,0,,,,,
2015,1,4,7,AA,1636,RSW,DFW,39,31,0,0,0,0,31,0
2015,1,4,7,AA,2265,DFW,SFO,55,50,0,0,0,17,33,0
2015,1,4,7,AS,103,SEA,ANC,11,16,0,5,11,0,0,0
2015,1,4,7,AS,604,SEA,LAS,46,47,0,1,0,0,46,0
2015,1,4,7,AS,696,SEA,GEG,-5,3,0,,,,,
2015,1,4,7,B6,904,RSW,BDL,82,87,0,5,0,11,71,0
2015,1,4,7,B6,1036,SJU,STT,-4,-4,0,,,,,
2015,1,4,7,AA,395,SJU,ORD,44,78,0,34,0,0,44,0
2015,1,4,7,AA,937,DFW,EGE,1,3,0,,,,,
2015,1,4,7,DL,1832,PNS,ATL,93,76,0,0,0,0,76,0
2015,1,4,7,DL,788,SFO,ATL,6,-4,0,,,,,
2015,1,4,7,DL,846,ATL,IAH,-7,6,0,,,,,
2015,1,4,7,DL,1130,MEM,ATL,7,-11,0,,,,,
2015,1,4,7,DL,1314,ATL,CMH,-3,-19,0,,,,,
2015,1,4,7,DL,1361,RSW,DTW,4,24,0,24,0,0,0,0
2015,1,4,7,DL,138,MCO,DTW,24,30,0,6,0,11,13,0
2015,1,4,7,DL,523,DFW,ATL,26,27,0,1,0,11,15,0
2015,1,4,7,DL,1939,DCA,ATL,-4,-15,0,,,,,
2015,1,4,7,DL,2056,MCO,LGA,58,59,0,41,0,0,18,0
2015,1,4,7,DL,2231,LGA,DTW,-3,-19,0,,,,,
2015,1,4,7,DL,2362,LAX,JFK,35,24,0,0,0,0,0,24
2015,1,4,7,DL,2447,LGA,ATL,57,58,0,1,0,57,0,0
2015,1,4,7,DL,2503,JFK,MIA,66,81,0,15,0,0,66,0
2015,1,4,7,DL,1527,ATL,FLL,33,30,0,0,0,30,0,0
2015,1,4,7,EV,3945,EWR,SDF,,,1,,,,,
2015,1,4,7,EV,4270,CMH,DEN,342,,0,,,,,
2015,1,4,7,EV,5296,VPS,ATL,145,167,0,22,0,130,15,0
2015,1,4,7,EV,5267,ABE,ATL,209,208,0,0,0,0,208,0
2015,1,4,7,HA,301,ITO,HNL,3,6,0,,,,,
2015,1,4,7,HA,326,HNL,OGG,13,22,0,0,0,10,12,0
2015,1,4,7,MQ,2914,ORD,LEX,,,1,,,,,
2015,1,4,7,MQ,2890,MLI,ORD,-1,57,0,57,0,0,0,0
2015,1,4,7,MQ,3029,ORD,SYR,142,184,0,42,0,0,0,142
2015,1,4,7,MQ,3067,AMA,DFW,56,43,0,0,0,3,40,0
2015,1,4,7,MQ,3259,DFW,MAF,2,28,0,28,0,0,0,0
2015,1,4,7,MQ,3299,ACT,DFW,56,62,0,6,0,2,54,0
2015,1,4,7,MQ,3341,ABI,DFW,48,46,0,0,0,0,46,0
2015,1,4,7,MQ,3312,DFW,BPT,8,22,0,14,0,8,0,0
2015,1,4,7,OO,6284,DEN,PHX,167,161,0,0,0,5,156,0
2015,1,4,7,OO,4446,COS,SLC,-2,-12,0,,,,,
2015,1,4,7,OO,4491,SEA,PDX,0,-4,0,,,,,
2015,1,4,7,OO,6374,DEN,ASE,78,75,0,0,0,34,41,0
2015,1,4,7,OO,6402,SFO,EUG,80,83,0,3,0,74,6,0
2015,1,4,7,OO,6566,PHX,GJT,-4,6,0,,,,,
2015,1,4,7,OO,6611,FLG,PHX,-8,-14,0,,,,,
2015,1,4,7,UA,788,LAX,SFO,17,15,0,0,0,15,0,0
2015,1,4,7,EV,5998,ORD,LIT,84,74,0,0,0,28,46,0
2015,1,4,7,MQ,2894,CHS,MIA,5,-2,0,,,,,
2015,1,4,7,EV,5795,ORD,CLT,40,51,0,11,0,40,0,0
2015,1,4,7,EV,5967,BNA,DEN,5,25,0,20,0,5,0,0
2015,1,4,7,EV,6052,LEX,ORD,171,206,0,55,0,35,116,0
2015,1,4,7,EV,5674,GRK,IAH,56,48,0,0,0,0,48,0
2015,1,4,7,OO,6328,ORD,ASE,146,179,0,33,0,111,35,0
2015,1,4,7,UA,1123,DCA,DEN,15,10,0,,,,,
2015,1,4,7,DL,1109,FLL,DTW,50,35,0,0,0,16,19,0
2015,1,4,7,EV,4300,EWR,RIC,137,135,0,0,0,0,135,0
2015,1,4,7,NK,363,ATL,IAH,32,27,0,27,0,0,0,0
2015,1,4,7,OO,6326,SFO,FAT,3,16,0,13,0,1,2,0
2015,1,4,7,EV,4233,HSV,DEN,42,41,0,0,0,0,41,0
2015,1,4,7,UA,1197,ANC,SFO,174,151,0,0,0,0,151,0
2015,1,4,7,UA,1250,MCO,DEN,-6,6,0,,,,,
2015,1,4,7,US,2088,RDU,CLT,2,-5,0,,,,,
2015,1,4,7,US,562,PHX,BOS,-1,-14,0,,,,,
2015,1,4,7,US,569,PHX,MCO,0,1,0,,,,,
2015,1,4,7,US,709,PHL,SFO,11,23,0,12,0,4,7,0
2015,1,4,7,US,1721,PHL,MSY,-3,24,0,24,0,0,0,0
2015,1,4,7,US,2024,DEN,CLT,-6,-13,0,,,,,
2015,1,4,7,OO,5620,DFW,LAX,9,-5,0,,,,,
2015,1,4,7,VX,486,LAX,LAS,6,2,0,,,,,
2015,1,4,7,WN,2408,LAS,OAK,61,54,0,0,0,6,48,0
2015,1,4,7,WN,362,DEN,ABQ,4,-4,0,,,,,
2015,1,4,7,WN,221,HOU,MSY,35,33,0,0,0,0,33,0
2015,1,4,7,WN,438,HOU,SAT,65,66,0,1,0,0,49,16
2015,1,4,7,WN,966,HRL,HOU,6,-4,0,,,,,
2015,1,4,7,WN,1318,LAS,ALB,15,-5,0,,,,,
2015,1,4,7,WN,1833,LAS,DEN,26,22,0,0,0,0,22,0
2015,1,4,7,WN,1230,LAS,LAX,5,3,0,,,,,
2015,1,4,7,WN,1928,LAS,PHL,17,21,0,4,0,0,17,0
2015,1,4,7,WN,2204,LAS,RNO,107,107,0,0,0,2,105,0
2015,1,4,7,WN,1821,MCI,MSP,21,16,0,0,0,0,16,0
2015,1,4,7,WN,165,PHL,MDW,54,48,0,0,0,3,45,0
